CX1	CX2	CX3	CX4	CX5	CX6	CX7	CX8	CX9	CX10	CX11	CX12	CX13	CX14	CX15	CX16	CX17
TCGA-T3-A92M	2.655	25.41	47.3	17.31	9.526	0.463	6.002	0	23.2	10.43	0	0	1.698	1.101	0	0	9.274
TCGA-T3-A92N	4.289	2.041	20.95	14.16	2.718	1.812	3.39	0	9.557	0	0	0.4998	0	0	8.624	0	0
TCGA-T9-A92H	4.425	0	11.32	64.21	9.802	3.758	0	12.6	0	0	2.835	0.6383	0	3.365	15.5	0	0
TCGA-TK-A8OK	4.524	19.62	16.57	0	0	0	0	0	0	3.436	0	0	1.184	0	0	0	0
TCGA-TM-A7C3	5.136	2.271	3.049	18.25	3.77	5.72	3.973	10.43	17.9	17.36	0	0.8279	1.711	0	0	0	10.69
TCGA-TM-A7C4	5.191	11.38	3.766	0	0	0	0	0	0	0	0	0	0	0	3.67	0	0
TCGA-TM-A7C5	5.377	0	0	0	0	0	0	0	0	0.7563	0	0	0	21.06	10.16	0	0
TCGA-TM-A7CF-a	4.637	43.02	0	47.68	17.81	4.951	15.33	0	0	5.235	0	0.1895	0	0	0	0	21.26
TCGA-TM-A84B	4.603	20.34	10.91	6.702	7.896	0	6.434	1.948	4.726	6.198	2.607	0	0	0	0	0	5.044
TCGA-TM-A84F	5.467	4.772	0	0	0	0	2.459	0	0	0	0	0	0	6.259	1.921	0	0
TCGA-TM-A84G	5.371	4.348	0	0	0	0	1.249	0	0	0	0	0	0	0	7.483	0	0
TCGA-TM-A84H	4.944	9.524	7.322	0	0.2453	0	3.056	0	0	2.639	0	0	0	0	6.395	0	6.277
TCGA-TM-A84J	2.6	0	40.47	0	34.99	0	81.64	0	12.09	29.61	5.891	0	50.85	16.26	0	0	0
TCGA-TM-A84L	5.461	0	0	25.55	0.5544	6.686	0	0	0	0	0	0	0	1.461	2.974	0	0
TCGA-TM-A84R	5.433	0	0	0	0.7036	0	5.893	0	0	0.9626	0	0	0	9.928	4.909	0	0
TCGA-TN-A7HI	3.911	0	29.12	0	4.332	0	18.27	3.365	0	4.035	0	0	0	0.9037	2.686	2.263	0
TCGA-TN-A7HL	4.934	14.78	9.444	1.259	1.104	0.424	0	0	7.919	0	0	0	0	4.126	0	0	0
TCGA-TP-A8TT	4.312	53.34	14.51	0	0	0	0	0	0	1.745	0	0	0	0	0	1.394	0
TCGA-TP-A8TV	2.688	26.53	44.84	71.94	17.66	1.742	32.86	0	0	0	4.857	0.4193	0	0	0	0	0
TCGA-TQ-A7RF	5.26	11	4.227	0	0	0.4872	1.449	0	0	0	0	0	0	0	0	0	0
TCGA-TQ-A7RH	4.733	19.04	12.53	28.33	0	6.01	2.986	0	0	0	0	0.3841	0	0	0	0	0
TCGA-TQ-A7RJ	5.416	2.936	0	0	0	0.878	6.071	0	0	0	0	0	0	0	5.684	0	0
TCGA-TQ-A7RK-b	5.239	19.79	2.107	0	0	0	0	0	0	0	1.002	0	0	0	2.045	0	0
TCGA-TQ-A7RM	3.65	19.31	30.14	44.98	3.571	3.53	0	0	0	0	0	0.5776	0	0	10.42	0	0
TCGA-TQ-A7RO	5.499	0	0	19.93	0.8251	2.54	0	0	0	0	0	0	0	12.07	0	0	0
TCGA-TQ-A7RR	5.121	2.801	7.462	15.89	0	6.145	0	1.229	0	0	0	0	0	0	0	0	0
TCGA-TQ-A7RS	5.487	0	0	21.72	0.6366	4.44	0	0	0	0	0	0	0	6.368	0	0	0
TCGA-TQ-A7RU	4.114	0	20.05	0	12.99	0	33.74	0	0	0	0	0.1105	0	0	5.229	0	0
TCGA-TQ-A7RV-b	5.243	11.77	3.177	1.281	0	0	0	0	0	0	0	0	0	0	1.76	0.4023	0
TCGA-TQ-A7RW	4.349	10.18	17.9	0	1.751	2.822	12.86	0	1.932	0	0	0.08937	0	1.169	14.25	0	0
TCGA-TQ-A8XE-b	5.277	21.1	0	0	1.608	0	0	0	0	0	0	0.4473	0	0	0	0	7.284
TCGA-TS-A7OU	4.702	35.62	9.752	0	0	0	0.8053	0	0	7.215	0.2904	0.23	0	0.4934	0	0	0
TCGA-TS-A7OZ	3.905	50.93	25.21	0	0	0	0	0	0	3.599	0.2234	0.4532	0	0	0	0	0
TCGA-TS-A7P0	3.606	1.667	32.79	11.65	0.7889	0	0	18.05	0	13.67	0	0	0	10.17	0	0	25.86
TCGA-TS-A7P1	5.148	21.8	4.043	1.207	0	0.2985	0	0	0	0	0	0.2889	0	0	0	0	0
TCGA-TS-A7P6	4.653	18.36	15.71	0	0	4.18	10.78	0	0	0	0	0.3718	0	2.289	0	0	0
TCGA-TS-A7P7	4.321	35.47	16.05	3.898	8.127	0.6372	19.61	0	0	0	0.9858	1.285	0	0	0	0	0
TCGA-TS-A7PB	5.13	21.06	3.175	0	0	0	0.5897	0	0	1.04	0.2556	0	0	0	3.226	0	0
TCGA-TS-A8AI	3.477	34.57	35.65	0	0	0	0	0	0	0	0	0.4699	0	2.499	0	0	0
TCGA-TS-A8AY	3.446	36.3	35.36	0	0	0	1.863	0	0	1.615	0	0.4057	0	1.198	4.108	0	0
TCGA-TT-A6YJ	5.015	8.418	8.838	0	0	0	0	0	0	0	0	1.152	0	0	0	0	0
TCGA-TT-A6YK	5.537	5.013	0	14.18	0	6.265	0	0	0	0	0	0	0	1.739	0	0	0
TCGA-TT-A6YN	5.333	13.37	1.836	0	0	0	0	0	0	0	1.036	0	0	0	0	0	0
TCGA-TT-A6YP	5.463	0	0	0	0.5069	0	3.914	0	0	0.6331	0.2936	0	0	8.857	2.97	0	0
TCGA-UB-A7MA	3.978	5.395	18.55	25.02	8.043	3.081	0	18.44	3.983	3.582	0	0	4.767	0	0	4.824	40.41
TCGA-UB-A7MB	2.555	33.48	51.6	0	5.822	0	17.64	0	4.998	2.669	4.639	0	0	0.9522	0	0	0
TCGA-UB-A7MC	4.702	9.333	13.4	11.57	0.1981	2.771	3.858	0	0	2.441	0	0.4299	1.123	2.68	5.934	0	0
TCGA-UB-A7MD	5.468	0	0	23.5	0	6.748	0	0	0	0	0	0	0	0	0	0	0
TCGA-UB-A7ME	3.828	10.84	28.39	25.84	7.097	3.141	0	12.66	9.125	0	0	0	0	2.352	3.388	0	0
TCGA-UB-A7MF	4.327	1.606	23.67	19.74	0	5.537	0	5.492	0	0	0	0.1405	0	0	0	0	0
TCGA-UB-AA0U	4.688	10.78	15.78	15.44	0	6.228	2.998	0	0	0	0	0	0	0	0	0	0
TCGA-UC-A7PD	5.206	24.07	0	1.823	4.623	1.812	8.46	0	6.469	2.203	1.211	0	2.84	7.269	0	0	7.459
TCGA-UC-A7PG-b	4.995	11.66	9.506	5.065	0	2.789	2.702	0	0	0	0	0	0	1.889	0	0	0
TCGA-UD-AABY	4.958	24.05	5.987	0	0	0	0	0	0	1.661	0.6421	0	0	0	3.335	0	0
TCGA-UD-AAC1	5.574	0	0	0	0	0	0	0	0	1.761	0	0	0	21.75	0	0	0
TCGA-UD-AAC4	4.615	27.08	11.93	1.058	2.494	0	1.291	0	6.827	8.189	2.324	0	0	0	0	0	0
TCGA-UD-AAC5	4.231	17.07	21.85	40.34	1.139	3.75	3.952	0	2.624	0	2.406	0	0	2.011	0	0	0
TCGA-UD-AAC6	4.503	21.9	15.81	12.38	0	1.148	1.747	0	0	4.954	0	0.1911	0	9.986	0	0	8.243
TCGA-UD-AAC7	1.096	14.92	65.07	0	37.6	0	95.23	0	0	0	0.429	0.5019	0	0	26.02	0	0
TCGA-UF-A718	4.796	19.9	12.62	0	0	1.464	0	0	0	0	0	0	0	0	0	0	0
TCGA-UF-A719	2.309	22.53	53.98	24.68	16.53	0	22.7	7.271	4.773	0	1.699	0.2631	0	0	0	0	3.979
TCGA-UF-A71A-b	2.323	14.58	58.12	24.32	6.814	1.703	8.096	3.103	6.958	13.55	0	0	0	0	0	0	0
TCGA-UF-A71B	4.577	12.72	16.95	4.115	0	3.006	5.559	0	4.816	0	0.5738	0	0	0	2.577	0	0
TCGA-UF-A71D	4.39	14.51	19.3	6.76	4.234	1.444	5.032	0	7.551	0	0.6591	0	0	0	0	0	0
TCGA-UF-A71E	2.834	0	50.48	16.27	4.548	0	10.91	0	14.88	7.536	1.002	0	0	1.731	0	0	0
TCGA-UF-A7JC	1.741	78.39	44.81	47.86	24.44	0	25.37	4.273	0	0	0	0	4.792	0	38.52	1.387	0
TCGA-UF-A7JF	4.529	17.54	17.2	2.033	0	0.3257	5.081	1.054	0	0	0	0	0	16.43	3.691	0	0
TCGA-UF-A7JH	3.741	18.96	29.32	26.04	3.792	4.005	2.075	4.664	17.38	10.62	0	0	0	0	2.905	0	0
TCGA-UF-A7JK	3.427	2.692	39.55	24.12	1.788	1.951	0	0	8.063	6.788	0	0	6.301	0	0	0	0
TCGA-UF-A7JS	3.501	6.739	31.79	11.53	9.747	0	13.9	1.534	6.478	0	0	0.1396	3.056	0	13.19	0	0
TCGA-UL-AAZ6	2.388	98.18	34.72	45.97	31.54	0	6.122	10.95	33.78	30.54	0	0	4.813	0	0	0	0
TCGA-UN-AAZ9	3.515	0	38.18	0	6.849	5.045	38.96	0	0	0	0	0	0	0	0	0	0
TCGA-UP-A6WW	4.926	13.22	9.849	0	0	0	0	0	1.468	0	0.9275	0	0	1.593	0	0	0
TCGA-US-A776	4.326	4.963	21.81	18.44	1.677	5.015	0	11.41	0	0	0	0	1.643	0	3.834	0.6071	0
TCGA-US-A779	5.327	24.18	0	6.89	3.774	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-US-A77G	5.255	12.65	4.231	0	0	0.3378	0	0	0	0	0	0.5164	0	0	0	0	0
TCGA-UT-A88C	4.985	12.89	9.339	3.627	0	0	1.433	0	0.944	0.7229	0	0	0	19.34	0	0	0
TCGA-UT-A88E	4.19	34.73	19.39	2.396	0	0	3.652	0	0	19.85	0.6773	0.5922	0	0	0	1.494	0
TCGA-UT-A88G	3.241	0	41.69	14.99	8.67	0	26.76	0	3.24	0	2.068	0.329	0	9.344	0	0	0
TCGA-UU-A93S	1.752	68.22	52.12	13.81	15.67	0	0	29	0	21.53	0	0	8.971	0	0	1.946	36.85
TCGA-UY-A78L	3.319	8.706	40.93	1.05	0	3.771	9.255	3.293	2.244	0	0	0	0.3717	0	0	0	21.84
TCGA-UY-A78N	4.454	95.02	0	29.21	17.4	2.27	4.448	7.574	0	0	0	0.9644	9.945	6.678	4.211	0	0
TCGA-UY-A78O	2.748	74.45	41.06	26.69	8.967	2.931	6.622	1.875	0	0	0	0.354	10.34	0	5.649	0	0
TCGA-UY-A8OB	2.426	50.18	53.17	6.359	2.711	0	1.528	0	2.619	9.862	1.224	0	0.8938	0	0	0	0
TCGA-UY-A8OC	4.169	32.16	19.47	20.32	1.01	4.446	0	3.042	0	4.995	0	0	0	0	0	0.6633	14.54
TCGA-UY-A8OD	3.958	10.86	24.62	20.91	9.265	2.724	0	17.81	22.61	4.704	0	0.1044	0	2.047	0	0	0
TCGA-UY-A9PD	2.225	81.36	45.87	49.72	24.29	0	0	1.633	31.96	0	0	0.2797	0	6.108	0	0	0
TCGA-UY-A9PE	2.827	58.85	30.52	41.87	34.85	0.8472	0	30.34	28.34	2.162	0	1.315	13.02	1.83	0	0	0
TCGA-UY-A9PH	3.057	14.56	41.92	15.5	13.66	2.292	28.32	3.462	18.82	0	2.429	0	16.64	0	0	0	0
TCGA-UZ-A9PN	5.135	0	1.985	2.467	0.708	0	5.9	0	0	0	0	0.3249	0	0	20.48	0	0
TCGA-UZ-A9PQ	5.288	15.39	0	8.718	4.811	0.4974	0	1.629	16.14	0	3.273	0	0	1.679	0	0	0
TCGA-UZ-A9PS	5.428	2.897	0	0	1.231	0	3.201	0	0	0	0.2613	0.3942	0	1.151	3.668	0.341	0
TCGA-UZ-A9PZ	5.512	3.938	0	0	0.1561	0.4724	5.352	0	0	0	0.766	0	0	0	0	0	0
TCGA-V1-A8MF	5.027	16.28	5.721	6.567	1.129	0	0	0	0	0	0	0	0	0	2.311	0.3859	3.52
TCGA-V1-A8MG	4.054	22.04	21.44	0	1.427	4.165	24.21	0	4.204	0	0	0	0	0	19.29	0	0
TCGA-V1-A8ML	5.435	0	0	0	0	0	4.674	0	0	2.657	0	0	0	10.4	4.097	0	0
TCGA-V1-A8MM	4.549	30.1	11.07	0	0	0	0	1.924	0	4.056	0.7449	0.6815	0	0	9.944	2.742	0
TCGA-V1-A8MU	5.11	19.61	4.054	0	0	0	0	1.559	0	0	0	0.1216	0	0	2.03	0	0
TCGA-V1-A8WL	5.314	9.268	2.729	0	0	0	0	1.91	0	0	0	0.2242	0	0	0	0	0
TCGA-V1-A8WS	4.426	3.254	18.91	35.76	0	5.598	0	1.931	0	4.883	0	0	0	0	3.232	0	0
TCGA-V1-A8WV	3.689	4.153	34.13	22.75	0.3579	2.746	1.72	0	3.381	0	0.2772	0	0	0	6.668	0	0
TCGA-V1-A8WW	4.023	16.36	25.4	4.077	3.685	2.268	19.58	2.216	0	0	1.875	0	0	0	0	3.083	0
TCGA-V1-A8X3	5.102	2.156	6.816	0	0	0	6.172	2.383	0	0.8726	0	0.1775	0	20.07	4.73	0	0
TCGA-V1-A9O5-a	4.207	29.95	18.44	1.261	3.814	2.66	16.28	10.65	4.142	2.583	3.178	0	0	0	0	8.814	0
TCGA-V1-A9OA	4.676	9.765	14.23	1.329	0	0	2.597	0.9137	0	0	0	0.538	0	0	4.91	0	0
TCGA-V1-A9OF	5.08	0	7.717	36.89	0	6.767	0	0	0	1.432	0	0	0	0	0	0	0
TCGA-V1-A9OH	4.825	0	11.5	0	0	0.4352	7.925	0.7268	0	0	0	0.07586	0	0	7.098	0	0
TCGA-V1-A9OL	3.789	50.6	25.23	2.512	6.266	0	8.59	0	8.208	0	1.81	0.179	0	3.798	0	0	0
TCGA-V1-A9OQ	5.142	17.37	3.261	0	1.518	0	2.392	0	2.483	0	1.182	0.5239	0	0	2.576	0	0
TCGA-V1-A9OT	5.01	17.22	6.55	0	0.2499	0	0	0.46	0	2.107	0.2288	0	0	0	0	0	0
TCGA-V1-A9OX	4.953	50.75	0	0	1.614	0.5762	2.765	0	0	0	0	0	0	0	10.26	1.279	0
TCGA-V1-A9OY	5.373	16.1	0	0	0.6974	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-V1-A9Z7	3.768	66.84	17.62	0	3.156	0.88	5.678	7.417	0	8.65	1.681	0	0.8349	0	15.54	3.567	0
TCGA-V1-A9Z8	4.496	29.66	17.35	0	0	5.514	16.5	0	0	0	0	0	0	0	0	0	0
TCGA-V1-A9Z9	5.088	9.309	6.52	0	0	0	0	0	0	0	0	0.3542	0	0	0	0	0
TCGA-V1-A9ZG	4.597	32.57	12.73	0	0.3238	0	0	0	0	3.631	0	0	0	0	0	0	0
TCGA-V1-A9ZI	4.727	31.58	10.3	0	1.931	1.413	7.664	0	4.274	0	0.8268	0.6734	0	0	0	0	0
TCGA-V1-A9ZR	4.072	32.1	22.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-V4-A9E5	5.468	1.865	0	0	0.75	0	5.676	0	0	1.05	0	0.1306	0	4.222	0	0	2.919
TCGA-V4-A9E7	5.371	2.859	0	0	0.5156	0	4.241	0	3.164	1.063	0.9476	0	0	11.32	5.905	0	0
TCGA-V4-A9E8	4.762	0	10.98	0	0	0	11.07	0	0	1.963	0	0	0	10.37	15.36	0	0
TCGA-V4-A9EA	5.407	0	2.341	19.44	0	7.001	1.896	0.737	0	0	0	0	0	0	0	0	0
TCGA-V4-A9EE	5.424	1.688	0	17.22	0	6.752	5.617	0	0	0	0	0	0.3624	0	3.892	0	0
TCGA-V4-A9EI	5.475	2.822	0	2.284	1.057	1.325	4.341	0	0	0	0	0	0.3883	0	0	0	1.954
TCGA-V4-A9EK	5.214	13.83	0	21.01	6.137	0.2815	0	8.217	0	1.572	0	0	0	0.876	3.325	0.7138	0
TCGA-V4-A9EO	5.527	6.601	0	11.7	0	5.902	0	0	0	0	0	0	0	2.526	0	0	0
TCGA-V4-A9EQ	5.495	3.022	0	0	0.9792	6.532	18.63	0	0	0	0	0	0	0	0	0	0
TCGA-V4-A9ET	5.323	0	3.433	0	0	0	2.066	2.09	0	4.352	0	0	0	18.2	0	0	0
TCGA-V4-A9EV	5.56	0	0	0	0	7.428	17.49	0.8265	0	0	0	0	0	0	0	0	0
TCGA-V4-A9EW	5.262	0.5075	5.555	19.81	0	6.893	0	0	1.22	0	0	0	0	0	0	0	0
TCGA-V4-A9EX	5.429	8.21	0	0	0.4976	0.8016	0.5373	0	0	0	0	0	0	0.844	0	0	6.142
TCGA-V4-A9EZ	5.439	1.908	0	0	0.4925	0	0	0	0.8235	0	0	0	0	9.743	4.947	0	0
TCGA-V4-A9F0	5.364	20.59	0	0	1.685	0.7734	10.63	0	0	0	0	0.1025	0	17.04	0	0	0
TCGA-V4-A9F1	5.162	0	3.855	0	1.301	0	5.29	0	0	0	0	0.3155	0	3.584	10.36	0	0
TCGA-V4-A9F3	5.544	0	0	0	0	0.478	6.144	0	2.892	2.383	0	0	0	17.32	0	0	0
TCGA-V4-A9F4	5.393	9.584	0	2.991	3.183	1.233	5.312	2.537	0	0	0	0	0	2.022	0	0	0
TCGA-V4-A9F5	5.524	4.631	0	0	0	0	2.477	0.6146	0	1.142	0	0	0	21.29	0	0	0
TCGA-V5-A7RB	2.953	57.16	36.38	0	10.16	0	13.2	0	8.163	29.27	1.807	0	0.1747	0	0	0	0
TCGA-V5-A7RC-b	3.877	19.33	25.74	19.76	7.22	3.286	0	0.9358	21.05	1.329	0	0	5.153	0	0	0	7.017
TCGA-V5-A7RE-b	2.761	47.33	38.69	23.26	24.03	1.016	33.82	0	38.46	2.14	8.036	0	7.712	0	0	0	0
TCGA-V5-AASV	4.693	26.87	10.95	2.458	3.274	0	1.315	0	0	15.78	0	0	0	6.275	0	0	0
TCGA-V5-AASW	3.515	20.52	32.63	25.54	7.227	2.352	13.27	0	9.496	3.296	1.873	0	0	0	4.528	0	0
TCGA-V7-A7HQ	5.4	5.321	0	0	0.7428	0	4.845	6.779	0	1.486	0.5245	0	0	9.143	3.55	0	0
TCGA-VB-A8QN	3.359	36.59	31.05	0	0	0	1.082	0	0	2.425	0	1.392	0	0	19.68	0	0
TCGA-VD-A8K8	5.516	0	0	0	0	0	2.475	0.6416	0	1.12	0	0	0	22.07	0	0	0
TCGA-VD-A8KA	5.506	0.7129	0	17.42	0	6.475	0	0	0	0	0	0	0	1.382	0	0	3.506
TCGA-VD-A8KF	5.528	1.027	0	0	0.4047	0	1.441	0	1.132	1.896	0	0	0	23.04	0	0	0
TCGA-VD-A8KG	5.365	10.76	0	17.34	3.218	0	0	0.7797	3.285	5.211	1.194	0	0	6.139	0	0.7706	0
TCGA-VD-A8KH	5.351	20.93	0	0	1.745	0.609	8.771	0	0	0	2.735	0	0	0	0	0	0
TCGA-VD-A8KJ	5.172	25.17	0	87.82	17.67	0	29.92	132.6	19.21	0	56.24	1.489	0	0	0	0	0
TCGA-VD-A8KL	5.477	11.16	0	6	0	2.888	0	0	0	0	0	0	0	11.35	0	0	0
TCGA-VD-A8KM	5.477	6.905	0	3.104	0.3995	0	2.345	0	1.879	0.9797	0	0.1172	0	10.37	0	0	0
TCGA-VD-A8KN	5.489	3.365	0	0	0	0	3.648	0	0	2.102	0.2701	0	0	20.87	0	0	0
TCGA-VD-AA8O	5.17	6.421	2.937	15.07	1.074	2.998	5.419	0	0	0	0.882	1.181	0	0.8457	8.229	0	0
TCGA-VF-A8A8	3.909	0	28.83	0	0	2.547	17.84	1.118	0	3.242	0	0	0	1.02	11.66	0	0
TCGA-VF-A8AA	5.507	3.531	0	0	0	7.186	15.95	0	0	0	0	0	0	0	0	0	0
TCGA-VG-A8LO	1.354	102.5	67.19	0	4.4	0	7.463	0	0	5.049	3.502	0	0	3.901	0	3.725	0
TCGA-VM-A8C8	4.976	21.92	5.324	3.549	0	3.335	4.209	0	0	0	0	0	0	6.005	11.12	0	0
TCGA-VM-A8CA	5.555	3.863	0	12.32	0	6.514	0	0	0	0	0	0	0	0.889	0	0	0
TCGA-VM-A8CB	5.46	3.52	0	0	0	0	0	0	0	0.6748	0	0.1149	0	11.12	3.103	0	0
TCGA-VM-A8CD	5.379	20.54	0	0	0	1.071	0	0	0	0	0.3262	0	0	0	0	0	0
TCGA-VM-A8CE	5.539	0	0	20.76	0	4.53	0	0	0	0	0	0	0	6.906	0	0	0
TCGA-VM-A8CF	4.84	46.06	5.676	26.09	5.208	5.88	0	0	0	0	0	0	0	0	0	0	0
TCGA-VN-A88K	4.985	26.47	4.689	0	0	0	0	0	0	0	0	0.6536	0	0	7.335	0	0
TCGA-VN-A88L	4.405	0	20.11	44.74	0	4.608	2.393	0	0	0	0	0	0	1.819	0	0	0
TCGA-VN-A88P	4.382	7.793	19.94	51.69	0	5.49	0	0	0	0	0	0.3536	0	0	0	0	0
TCGA-VN-A88Q	5.152	0	3.882	54.7	0	6.552	0	0	0	0	0	0	0	0	0	1.141	0
TCGA-VN-A88R	3.814	0	23.2	124.8	3.5	3.347	0	0	0	11.61	0	1.363	0	0	8.193	1.61	0
TCGA-VN-A943	5.075	39.7	0	2.417	4.324	0	12.92	0	3.704	0	6.527	1.198	0	0	0	2.728	0
TCGA-VP-A872	4.681	33.68	12.21	0	0	0.9303	4.363	0	0	0	0	0	0	10.5	0	0	0
TCGA-VP-A875	2.565	25.55	53.37	11.94	4.192	1.771	16.15	0	1.771	0	0	0	0	0	9.173	0	0
TCGA-VP-A876	4.309	4.065	20.68	26.06	0	4.345	10.46	0	0	0	0	0.1846	0	0	9.584	0	0
TCGA-VP-A878	4.852	12.64	10.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-VP-A87B	2.917	0	40.64	91.9	10.1	0	17.11	0	0	13.06	0	0.3018	0	8.227	0	12.21	0
TCGA-VP-A87C	4.983	24.43	5.362	0	0	0	0	0	0	0	0	0	0	0	6.004	0	0
TCGA-VP-A87D	3.556	37.25	29.25	58.77	8.932	3.879	6.899	0	0	0	0	0.6855	1.919	0	0	0	0
TCGA-VP-A87H	5.218	0	4.49	30.75	0	7.088	0	9.87	0	0	0	0.3019	0	0	0	0	0
TCGA-VP-A87J	4.859	17.31	6.549	0	0	0	0	0	0	0.9631	0.2479	0	0	0	12.31	0	0
TCGA-VP-A87K	4.357	0	22.03	29.35	2.266	4.777	11.11	0	0	0	0	0.1932	0	0	0	0	0
TCGA-VP-AA1N	3.882	15.64	23.8	66.58	0	3.689	0	0	0	8.634	0	1.533	0	0	0	0	21.66
TCGA-VQ-A8DL	2.447	56.8	51.94	0	0	0	0	0.7157	0	5.887	0	0	1.955	0	0	1.467	0
TCGA-VQ-A8DU	1.786	94.94	52.11	48.29	19.01	0.7819	11.27	0	8.221	20.91	3.704	0	1.966	0	0	0	0
TCGA-VQ-A8DV	2.306	0	57.79	62.06	11.26	0	0	20.02	5.554	0	4.066	0	0	5.123	0	0	0
TCGA-VQ-A8DZ	2.129	48.75	51.01	38.31	24.47	0.9918	13.78	9.87	26.11	12.56	0	0	3.212	0	0	0	0
TCGA-VQ-A8E0	1.362	55.22	50.72	56.92	45.09	0	23.9	40.39	0	33.83	0	0	9.871	0	0	2.844	0
TCGA-VQ-A8E3	1.73	218.6	0	20.04	71.63	0	85.49	0	0	0	0	0	0	0	68.28	0	0
TCGA-VQ-A8E7	2.973	40.24	42.47	0	4.523	0	7.975	0.6994	0	9.595	2.504	0	1.856	6.821	3.934	0	0
TCGA-VQ-A8P3	2.986	94.78	30.08	0	0	0	9.657	0	0	41.17	11.93	0	0	0	0	0	0
TCGA-VQ-A8P5	1.104	46.94	67.53	36.73	39.26	0	44.08	17.77	5.56	0	0	0	0	0	0	0	0
TCGA-VQ-A8PE	1.012	87.22	65.66	36.43	33.63	0	29.3	16.17	0	1.606	1.689	0	0.334	0	0	0	0
TCGA-VQ-A8PH	2.387	2.026	51.67	44.84	11.95	1.083	0	46.05	0	24.37	0	0	0	0.7616	0	5.979	0
TCGA-VQ-A8PJ	1.244	16.27	69.38	22.59	24.18	0	15.82	45.93	0	24.38	0	0	9.521	0	0	0	16.13
TCGA-VQ-A8PK	0.948	89.42	59.79	6.28	43.25	0	53.24	7.121	9.501	22.45	1.994	0	1.014	2.131	0	0	0
TCGA-VQ-A8PO	4.828	7.538	8.844	0	0	0	4.986	0	0	0	0.5789	0	0	0	14.62	0	0
TCGA-VQ-A8PP	5.224	13.29	2.775	0	0	0.6497	3.207	0	0	1.021	1.265	0	0	7.691	5.555	0	0
TCGA-VQ-A8PS	4.025	29.13	24.47	0	3.137	2.278	0	3.328	0	4.423	0	0.5027	9.617	0	0	0	0
TCGA-VQ-A8PT	5.395	9.163	0	0	0	0	4.05	0	0	1.376	1.124	0.426	0	0.4341	0	0.6562	0
TCGA-VQ-A8PU	3.063	9.408	42.39	31.13	9.879	2.453	0	15.4	13.24	2.341	1.185	0	0	0	0	3.8	0
TCGA-VQ-A91A	0	91.15	70.87	16.15	42.62	0	56.15	6.559	0	0	0	0	0	0	33.5	1.214	0
TCGA-VQ-A91K	3.793	0	28.31	68.27	0	4.821	0	13.17	0	13.6	0	0.7879	0	0	0	8.74	0
TCGA-VQ-A91N	0.8978	127.8	47.09	102.4	68.63	0	30.84	50.68	0	4.503	12.07	0	32.82	0	0	0	0
TCGA-VQ-A91Q	2.798	40.54	46.25	2.513	4.34	1.104	20.75	0	15.29	0	3.529	0.5786	0.6897	0	0	3.921	0
TCGA-VQ-A91S	0.4545	172.4	43.62	25.46	59	0	63.09	1.95	0	0	0	0	5.686	0	43.68	3.803	0
TCGA-VQ-A91U	3.131	25.88	39.19	20.73	8.574	3.002	4.047	0	11.54	0	0	0.3558	2.406	0	5.43	0	7
TCGA-VQ-A91V	3.123	21.96	41.2	4.351	8.465	0	28.09	0	7.053	0	5.84	0	6.004	3.255	0	0	0
TCGA-VQ-A91X	3.192	18.12	36.09	41.85	14	3.605	0	26.98	0	14.81	0	0	5.235	0	0	0	0
TCGA-VQ-A91Z	3.148	47.92	39.84	25.36	1.041	0	0	0	14.05	0	6.304	0	0	8.402	0	0	0
TCGA-VQ-A925	0.6275	82.17	51.52	78.29	73.78	0	2.536	132.5	0	61.73	0	0	6.724	0	0	0	0
TCGA-VQ-A928	2.368	109.3	40.96	0	3.685	0	10.47	0	0	31.38	8.916	0	0	0	0	0	0
TCGA-VQ-A92D	1.004	345.6	0	132.9	72.89	0	0	44.01	0	0	0	0	0	0	20.03	3.277	0
TCGA-VQ-A94O	1.757	24.6	63.74	43.51	17.59	1.267	18.44	3.799	16.39	20.01	0	0	0.5632	0	0	0	0
TCGA-VQ-A94R	3.522	35.11	33.49	7.351	2.288	3.2	19.43	0	7.416	0	3.988	0	0	0	0	0	7.339
TCGA-VQ-A94T	2.624	0	50.84	20.8	11.61	0	25.78	0	2.689	2.953	0	0	4.415	8.069	0	4.219	6.437
TCGA-VQ-A94U	4.151	28.01	17.03	15.15	6.658	3.773	1.23	7.693	0	0.93	0	0.2297	6.676	0	15.4	0	0
TCGA-VQ-AA64	1.022	24.36	80.95	0	6.204	0	17.93	0	0	5.953	0.6335	0	0	0	14.51	1.125	0
TCGA-VQ-AA68	3.325	39.34	28.27	53.79	11.29	2.864	8.311	16.81	4.832	0	8.149	0	0	0	0	0	25.7
TCGA-VQ-AA6A	2.92	5.448	43.87	30.68	12.3	1.325	0	13.49	22.37	0	1.954	0.363	11.7	3.811	0	0	0
TCGA-VQ-AA6B	4.116	0	22.96	9.444	6.766	3.92	14.55	7.969	13.86	13.73	0	0	8.448	2.472	0	4.031	0
TCGA-VQ-AA6D	0	132.6	41.85	63.92	93.56	0	133.3	8.091	0	0	20.89	1.178	5.156	0	0	9.027	0
