# Table S3, related to Figure 1. Details of the 2717 cancer genomes analyzed in this study.
Sample_ID	Tumor_Type	SampleType	No_TD	TDP_score	TDP_status	TDP_group	TP53_status	BRCA1_status	BRCA2_status	CDK12_status	CCNE1_pathway_status	Study_Name	PUBMED_ID	WGS_source	CNV_explorayory_analysis	SNV_explorayory_analysis
CPCG0242-F1	PRAD	Primary solid tumor	18	-0.65	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0128-F1	PRAD	Primary solid tumor	10	-0.66	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0409-F1	PRAD	Primary solid tumor	7	-0.66	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0203-F1	PRAD	Primary solid tumor	31	-0.68	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0350-F1	PRAD	Primary solid tumor	16	-0.69	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0158-F1	PRAD	Primary solid tumor	6	-0.7	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0378-F1	PRAD	Primary solid tumor	6	-0.71	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0344-F1	PRAD	Primary solid tumor	8	-0.72	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0357-F1	PRAD	Primary solid tumor	15	-0.72	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0375-F1	PRAD	Primary solid tumor	6	-0.73	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0268-F1	PRAD	Primary solid tumor	7	-0.74	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0124-F1	PRAD	Primary solid tumor	9	-0.75	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0190-F1	PRAD	Primary solid tumor	7	-0.77	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0380-F1	PRAD	Primary solid tumor	5	-0.77	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0185-F1	PRAD	Primary solid tumor	7	-0.78	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0211-F1	PRAD	Primary solid tumor	6	-0.79	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0342-F1	PRAD	Primary solid tumor	5	-0.79	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0208-F1	PRAD	Primary solid tumor	10	-0.81	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0099-F1	PRAD	Primary solid tumor	11	-0.82	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0184-F1	PRAD	Primary solid tumor	4	-0.82	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0260-F1	PRAD	Primary solid tumor	19	-0.82	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0366-F1	PRAD	Primary solid tumor	7	-0.82	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0191-F1	PRAD	Primary solid tumor	7	-0.84	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0267-F1	PRAD	Primary solid tumor	7	-0.85	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0340-F1	PRAD	Primary solid tumor	16	-0.85	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0334-F1	PRAD	Primary solid tumor	4	-0.86	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0404-F1	PRAD	Primary solid tumor	17	-0.86	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0379-F1	PRAD	Primary solid tumor	8	-0.87	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0196-F1	PRAD	Primary solid tumor	5	-0.9	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0361-F1	PRAD	Primary solid tumor	4	-0.9	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0123-F1	PRAD	Primary solid tumor	3	-0.92	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0324-F1	PRAD	Primary solid tumor	6	-0.92	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0345-F1	PRAD	Primary solid tumor	5	-0.92	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0392-F1	PRAD	Primary solid tumor	18	-0.92	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0348-F1	PRAD	Primary solid tumor	3	-0.95	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0248-F1	PRAD	Primary solid tumor	4	-0.96	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0364-F1	PRAD	Primary solid tumor	8	-0.96	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0371-F1	PRAD	Primary solid tumor	4	-0.96	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0374-F1	PRAD	Primary solid tumor	3	-0.96	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0154-F1	PRAD	Primary solid tumor	2	-0.98	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0387-F1	PRAD	Primary solid tumor	2	-0.98	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0412-F1	PRAD	Primary solid tumor	7	-1	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0048-F1	PRAD	Primary solid tumor	3	-1.01	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0098-F1	PRAD	Primary solid tumor	3	-1.01	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0355-F1	PRAD	Primary solid tumor	8	-1.01	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0341-F1	PRAD	Primary solid tumor	3	-1.02	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0183-F1	PRAD	Primary solid tumor	4	-1.03	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0256-F1	PRAD	Primary solid tumor	3	-1.03	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0407-F1	PRAD	Primary solid tumor	6	-1.03	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0410-F1	PRAD	Primary solid tumor	4	-1.03	0	Non TDP	mt	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0217-F1	PRAD	Primary solid tumor	3	-1.04	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0262-F1	PRAD	Primary solid tumor	4	-1.04	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0263-F1	PRAD	Primary solid tumor	4	-1.05	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0083-F1	PRAD	Primary solid tumor	2	-1.06	0	Non TDP	WT	NA	NA	WT	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0121-F1	PRAD	Primary solid tumor	2	-1.06	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0127-F1	PRAD	Primary solid tumor	2	-1.06	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0269-F1	PRAD	Primary solid tumor	2	-1.06	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0199-F1	PRAD	Primary solid tumor	2	-1.07	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0401-F1	PRAD	Primary solid tumor	2	-1.09	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0336-F1	PRAD	Primary solid tumor	2	-1.11	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0087-F1	PRAD	Primary solid tumor	1	-1.12	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0210-F1	PRAD	Primary solid tumor	1	-1.12	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0255-F1	PRAD	Primary solid tumor	1	-1.12	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0266-F1	PRAD	Primary solid tumor	1	-1.12	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0354-F1	PRAD	Primary solid tumor	2	-1.14	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0057-F1	PRAD	Primary solid tumor	3	-1.15	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0182-F1	PRAD	Primary solid tumor	1	-1.15	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0251-F1	PRAD	Primary solid tumor	2	-1.15	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0391-F1	PRAD	Primary solid tumor	1	-1.15	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0213-F1	PRAD	Primary solid tumor	2	-1.16	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0265-F1	PRAD	Primary solid tumor	2	-1.16	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0356-F1	PRAD	Primary solid tumor	2	-1.16	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0372-F1	PRAD	Primary solid tumor	3	-1.16	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0189-F1	PRAD	Primary solid tumor	4	-1.17	0	Non TDP	mt	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0078-F1	PRAD	Primary solid tumor	1	-1.18	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0339-F1	PRAD	Primary solid tumor	1	-1.19	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0238-F1	PRAD	Primary solid tumor	3	-1.21	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0362-F1	PRAD	Primary solid tumor	1	-1.21	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0352-F1	PRAD	Primary solid tumor	1	-1.22	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0095-F1	PRAD	Primary solid tumor	1	-1.25	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0346-F1	PRAD	Primary solid tumor	1	-1.25	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0001-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0003-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0006-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0020-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0040-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0046-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0047-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0063-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0073-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0094-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0102-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0114-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0166-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0205-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0212-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0234-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0246-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0250-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0258-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0259-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0353-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0358-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0363-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0365-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0373-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0381-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0411-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0413-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
CPCG0414-F1	PRAD	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	ICGC_PRAD-CA	NA	COSMIC_v78	0	0
LUAD-S01381	LUAD	Primary solid tumor	52	0.17	1	TDP group 2	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-E01317	LUAD	Primary solid tumor	28	0.11	1	TDP group 2	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01478	LUAD	Primary solid tumor	78	0.04	1	TDP group 2	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-E01014	LUAD	Primary solid tumor	30	-0.18	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01356	LUAD	Primary solid tumor	16	-0.21	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-E00934	LUAD	Primary solid tumor	24	-0.26	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01346	LUAD	Primary solid tumor	22	-0.28	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S00488	LUAD	Primary solid tumor	22	-0.29	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01467	LUAD	Primary solid tumor	19	-0.35	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-E01278	LUAD	Primary solid tumor	12	-0.38	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01404	LUAD	Primary solid tumor	10	-0.44	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01331	LUAD	Primary solid tumor	25	-0.46	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01302	LUAD	Primary solid tumor	19	-0.48	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-5V8LT	LUAD	Primary solid tumor	22	-0.55	0	Non TDP	mt	NA	NA	mt	NA	Imielinski_2012	22980975	Original_publication	0	0
LU-A08-43	LUAD	Metastatic solid tumor	8	-0.71	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01345	LUAD	Primary solid tumor	8	-0.71	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-U6SJ7	LUAD	Primary solid tumor	6	-0.78	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-TJW61	LUAD	Primary solid tumor	5	-0.81	0	Non TDP	NA	NA	NA	NA	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01341	LUAD	Primary solid tumor	20	-0.82	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-2GUGK	LUAD	Primary solid tumor	6	-0.88	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-S01405	LUAD	Primary solid tumor	4	-0.92	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-FH5PJ	LUAD	Primary solid tumor	11	-0.96	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-D02326	LUAD	Primary solid tumor	3	-1.09	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-QY22Z	LUAD	Primary solid tumor	2	-1.11	0	Non TDP	mt	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
LUAD-AEIUF	LUAD	Primary solid tumor	30	-1.2	0	Non TDP	WT	NA	NA	WT	NA	Imielinski_2012	22980975	Original_publication	0	0
BT122	TNBC	Primary solid tumor	281	0.35	1	TDP group 2	mt	NA	NA	NA	NA	Inaki_2014	25186909	Original_publication	0	0
BT146	NTNBC	Primary solid tumor	48	-0.26	0	Non TDP	mt	NA	NA	NA	NA	Inaki_2014	25186909	Original_publication	0	0
BT73	NTNBC	Primary solid tumor	73	-0.49	0	Non TDP	NA	NA	NA	NA	NA	Inaki_2014	25186909	Original_publication	0	0
BT55	NTNBC	Primary solid tumor	48	-0.52	0	Non TDP	NA	NA	NA	NA	NA	Inaki_2014	25186909	Original_publication	0	0
TM01079	TNBC	PDX	273	0.5	1	TDP group 1	mt	mt/meth	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00099	TNBC	PDX	248	0.45	1	TDP group 1	mt	mt/meth	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00089	TNBC	PDX	174	0.39	1	TDP group 1	mt	mt/meth	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00097	TNBC	PDX	325	0.37	1	TDP group 1	WT	mt/meth	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM01117	TNBC	PDX	251	0.37	1	TDP group 1	mt	mt/meth	mt/meth	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00091	TNBC	PDX	146	0.36	1	TDP group 1	mt	mt/meth	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM01278	TNBC	PDX	135	0.32	1	TDP group 1	mt	mt/meth	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00098	TNBC	PDX	224	0.29	1	TDP group 2	WT	WT	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
J000099327	TNBC	PDX	119	0.26	1	TDP group 2	mt	WT	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00090	TNBC	PDX	89	0.25	1	TDP group 1/2mix	mt	mt/meth	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM01273	TNBC	PDX	46	0.12	1	TDP group 2	mt	mt/meth	mt/meth	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00096	TNBC	PDX	23	-0.14	0	Non TDP	mt	WT	mt/meth	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00999	TNBC	PDX	34	-0.22	0	Non TDP	mt	WT	NA	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
J000080739	TNBC	PDX	19	-0.38	0	Non TDP	mt	WT	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00093	NTNBC	PDX	15	-0.41	0	Non TDP	mt	WT	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
TM00094	TNBC	PDX	1	-1.21	0	Non TDP	WT	WT	WT	NA	NA	InhouseSeq	NA	In_house_Seq	0	0
ATL020	ATL	Blood tumor	2	-1.03	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL019	ATL	Blood tumor	2	-1.08	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL075	ATL	Blood tumor	2	-1.14	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL074	ATL	Blood tumor	1	-1.16	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL021	ATL	Blood tumor	2	-1.17	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL089	ATL	Blood tumor	1	-1.17	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL007	ATL	Blood tumor	1	-1.2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL027	ATL	Blood tumor	1	-1.23	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL024	ATL	Blood tumor	1	-1.25	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL002	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL004	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL008	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL010	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL011	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL012	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL013	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL014	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL015	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL016	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
ATL017	ATL	Blood tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Kataoka_2015	26437031	COSMIC_v78	0	0
